"timestamp,Current_Phase_Average_Mean,Active_Energy_Delivered_Received,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2"
"2016-04-01 23:45:00,0.27824795246124,3009.2705078125,0.0019399699522182,1.3866666555405,21.733333587646,-3.1575856208801,228.80000305176,0,2,957.09997558594,0,99999.8984375,37.152992248535,37.188800811768"
"2016-04-01 23:50:00,0.2781927883625,3009.2707519531,0.0019379277946427,1.0966666936874,21.523332595825,-3.0600266456604,249.13333129883,0,2,957.09997558594,0,99999.8984375,92.096168518066,37.268779754639"
"2016-04-01 23:55:00,0.27840366959572,3009.2709960938,0.0019213346531615,0.4200000166893,21.606666564941,-3.3058166503906,151.13333129883,0,1.3999999761581,957.09997558594,0,99999.8984375,55.639308929443,37.327877044678"
"2016-04-02 00:00:00,0.27906358242035,3009.2709960938,0.0019076633034274,0.50666666030884,21.75333404541,-3.2526111602783,233.60000610352,0,1.2999999523163,957.07995605469,0,99999.8984375,37.357906341553,37.340667724609"
"2016-04-02 00:05:00,0.27983346581459,3009.2712402344,0.0019272401696071,0.24000000953674,21.673334121704,-3.5937793254852,283.23333740234,0,0.60000002384186,957,0,99999.8984375,37.292045593262,37.281826019287"
"2016-04-02 00:10:00,0.28007829189301,3009.271484375,0.0019173613982275,0.17333333194256,21.50333404541,-4.0727872848511,288.60000610352,0,0.40000000596046,957,0,99999.8984375,37.19603729248,37.204528808594"
"2016-04-02 00:15:00,0.28024813532829,3009.271484375,0.0019498764304444,0.18999999761581,21.323331832886,-3.8860716819763,285.9333190918,0,0.40000000596046,957,0,99999.8984375,37.098129272461,37.131679534912"
"2016-04-02 00:20:00,0.2803250849247,3009.2717285156,0.00195880420506,0.23666667938232,21.306665420532,-3.5617406368256,45,0,0.40000000596046,956.94000244141,0,99999.8984375,37.035320281982,37.081485748291"
"2016-04-02 00:25:00,0.28077843785286,3009.2719726562,0.002022864529863,0.22333334386349,21.469999313354,-2.8486485481262,92.300003051758,0,0.5,956.87670898438,0,99999.8984375,55.240234375,37.04239654541"
"2016-04-02 00:30:00,0.28009578585625,3009.2719726562,0.0018963631009683,0.17000000178814,21.650001525879,-2.2765712738037,147.60000610352,0,0.40000000596046,956.79998779297,0,99999.8984375,73.468360900879,37.031295776367"
"2016-04-02 00:35:00,0.27998977899551,3009.2722167969,0.0018607361707836,0.53333336114883,21.696666717529,-2.3356454372406,255.23333740234,0,1.1000000238419,956.79998779297,0,99999.8984375,36.943767547607,37.007869720459"
"2016-04-02 00:40:00,0.28001773357391,3009.2724609375,0.0018962902249768,1.9166666269302,21.446666717529,-2.5478894710541,223,0,3.9000000953674,956.87670898438,0,99999.8984375,37.058498382568,37.072746276855"
"2016-04-02 00:45:00,0.27948519587517,3009.2724609375,0.0018680996727198,1.7699999809265,21.629999160767,-2.0010197162628,197.63333129883,0,2.9000000953674,956.91668701172,0,99999.8984375,55.725654602051,37.367153167725"
"2016-04-02 00:50:00,0.27941557765007,3009.2727050781,0.0018952346872538,1.3500000238419,22.286666870117,-2.0433530807495,200.4666595459,0,3.7000000476837,957.07000732422,0,99999.8984375,37.733730316162,37.585762023926"
"2016-04-02 00:55:00,0.27983781695366,3009.2729492188,0.0019137267954648,0.99666666984558,22.510000228882,-2.6113893985748,207.69999694824,0,1.8999999761581,957.09997558594,0,99999.8984375,37.811149597168,37.657264709473"
"2016-04-02 01:00:00,0.27956798672676,3009.2729492188,0.0019935190211982,1,22.569999694824,-2.9091658592224,200.30000305176,0,1.3999999761581,957.04663085938,0,99999.8984375,56.04235458374,37.641563415527"
"2016-04-02 01:05:00,0.28005653619766,3009.2731933594,0.0020607216283679,0.95999997854233,22.463333129883,-3.2675240039825,195.39999389648,0,1.3999999761581,957,0,99999.8984375,55.935073852539,37.540073394775"
"2016-04-02 01:10:00,0.27990010380745,3009.2734375,0.0021065985783935,0.81999999284744,22.296667098999,-3.6412439346313,211.13333129883,0,1.2999999523163,957,0,99999.8984375,37.50528717041,37.390407562256"
"2016-04-02 01:15:00,0.27982673048973,3009.2734375,0.0020567406900227,0.44333335757256,22.136667251587,-4.107038974762,205.39999389648,0,0.69999998807907,957,0,99999.8984375,37.346488952637,37.248615264893"
"2016-04-02 01:20:00,0.2801992893219,3009.2736816406,0.0021260872017592,0.50333333015442,21.933332443237,-4.4311137199402,226.66667175293,0,1.1000000238419,956.95666503906,0,99999.8984375,55.413982391357,37.097019195557"
"2016-04-02 01:25:00,0.27981221675873,3009.2739257812,0.0020502060651779,1.0066666603088,21.763332366943,-4.0079407691956,224.66667175293,0,1.3999999761581,956.94665527344,0,99999.8984375,37.073684692383,37.017429351807"
"2016-04-02 01:30:00,0.27934071421623,3009.2741699219,0.0020174426026642,1.0333333015442,21.540000915527,-3.9759340286255,253.19999694824,0,1.3999999761581,956.92004394531,0,99999.8984375,55.320957183838,36.992774963379"
"2016-04-02 01:35:00,0.27962893247604,3009.2741699219,0.0020278298761696,1.0133333206177,21.303333282471,-4.009672164917,226.36666870117,0,1.3999999761581,956.90002441406,0,99999.8984375,55.315338134766,36.977916717529"
"2016-04-02 01:40:00,0.2795644402504,3009.2744140625,0.0020050229504704,0.74333333969116,21.200000762939,-3.6950266361237,229.23333740234,0,1,956.90002441406,0,99999.8984375,36.993057250977,36.929737091064"
